@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
6.282,4.528,8.847,n
2.104,8.887,0.683,n
9.807,3.208,2.909,n
1.621,4.278,5.538,p
0.676,2.126,6.098,p
5.185,9.018,7.783,n
2.360,0.473,9.869,p
3.810,1.388,8.819,p
9.201,0.227,0.171,n
3.711,0.904,3.477,p
8.939,1.062,9.381,n
7.749,0.749,8.154,n
2.778,9.916,5.634,n
8.992,9.787,4.441,n
1.884,0.127,4.908,p
5.577,1.634,3.281,p
0.418,7.878,1.815,n
2.282,1.734,4.782,p
1.162,6.250,0.269,p
1.437,6.115,5.606,p
1.163,1.726,6.510,n
4.574,3.930,4.970,n
8.975,7.366,9.296,n
1.347,2.204,3.977,p
0.894,5.855,2.744,p
5.575,5.516,1.637,n
8.758,7.630,0.855,n
0.627,6.438,7.061,p
6.399,3.537,8.650,n
0.067,6.651,4.126,p
2.785,6.283,9.132,n
3.280,1.116,7.395,p
3.755,5.763,1.989,n
3.102,0.952,4.946,p
1.086,0.514,3.237,p
8.029,0.413,3.996,p
3.203,4.511,0.997,p
0.786,0.042,2.444,p
2.869,3.248,1.503,p
5.629,7.348,8.061,n
1.731,4.161,1.803,p
7.448,9.451,4.543,n
3.869,7.703,5.433,n
3.442,0.059,7.805,p
0.948,5.716,6.341,p
7.370,0.232,8.699,p
3.560,6.557,5.065,n
9.837,3.445,3.577,n
1.615,8.715,4.976,n
0.892,6.853,0.268,p
8.669,9.605,3.469,p
0.409,6.041,1.958,p
1.186,2.443,9.967,p
2.305,8.643,5.205,n
0.834,6.933,6.587,p
4.434,4.395,8.316,n
0.314,8.129,5.099,n
4.830,9.601,3.716,n
0.958,6.776,4.950,p
3.621,0.598,9.004,n
0.438,2.534,9.903,p
1.949,2.280,1.907,p
9.079,9.060,8.368,n
2.831,2.357,8.723,p
0.097,9.525,8.283,n
3.702,1.386,3.498,p
4.391,2.600,4.481,p
3.091,0.557,0.796,p
9.009,1.812,3.762,n
8.820,9.699,7.991,n
4.184,1.806,0.551,p
0.545,4.191,1.491,p
8.369,1.969,5.667,n
2.700,2.716,0.017,p
8.049,4.760,0.974,n
6.187,7.556,9.656,n
1.395,6.195,5.551,n
2.204,3.854,4.004,p
3.543,3.759,1.042,p
8.034,0.682,3.375,n
0.415,5.058,8.514,p
0.699,4.634,8.336,n
0.037,1.888,6.406,p
4.315,1.043,2.768,p
0.856,0.119,5.000,p
1.348,8.476,5.422,n
8.888,2.781,5.197,n
5.198,2.209,5.840,p
2.985,0.057,2.185,p
7.730,5.320,1.899,p
0.231,5.629,0.854,p
5.542,3.017,3.740,n
0.153,4.589,1.656,p
2.472,3.881,9.397,p
1.458,8.378,7.825,n
4.113,0.324,7.373,n
0.230,1.511,5.267,p
3.620,5.793,3.390,n
8.105,4.292,2.003,p
0.176,1.123,6.398,n
3.321,7.859,9.139,n
2.449,9.089,6.224,n
5.026,3.330,6.375,n
7.892,3.265,4.512,n
6.919,6.603,7.180,n
4.045,8.150,3.640,n
2.570,0.869,3.006,p
0.795,1.610,2.768,p
9.997,6.447,9.006,n
5.069,0.279,4.966,p
6.556,9.952,9.203,n
7.302,2.047,2.362,n
5.458,0.141,5.517,p
3.082,5.965,2.952,n
3.563,5.894,4.540,n
3.845,1.403,5.368,p
3.068,0.199,2.566,p
9.618,1.279,0.355,n
4.568,6.575,1.468,n
6.772,8.294,9.687,n
4.540,7.236,4.464,n
1.676,1.985,0.043,p
7.004,4.303,6.374,n
2.335,7.576,8.498,n
5.439,8.390,7.973,n
6.230,6.814,3.353,n
8.037,1.755,7.459,n
6.006,0.500,8.638,p
0.471,7.196,0.768,p
1.023,9.401,9.505,n
1.227,0.824,3.336,p
5.015,9.554,6.872,n
3.582,0.016,6.918,p
2.405,3.566,1.105,p
5.673,0.526,8.281,p
4.103,8.247,0.558,n
4.436,3.126,6.765,p
8.035,8.841,5.761,n
2.586,1.012,5.716,p
7.439,9.145,3.590,n
2.889,0.228,1.746,p
7.815,2.114,7.094,n
0.949,2.562,1.585,p
0.122,4.530,5.836,n
4.311,2.233,9.455,p
1.871,0.278,7.754,p
6.073,8.319,7.738,n
1.318,8.444,4.823,n
4.982,3.257,5.494,n
0.358,0.761,4.343,p
2.819,1.722,9.237,n
1.683,3.725,7.038,p
0.699,4.514,1.289,p
5.422,1.244,4.590,p
4.104,2.499,3.296,p
9.682,7.852,9.954,n
4.030,2.657,7.003,p
3.065,8.230,1.121,n
6.887,5.373,5.643,n
4.596,2.162,8.861,p
3.664,2.977,3.016,p
9.953,5.194,1.850,n
2.924,2.607,2.765,p
5.081,6.996,8.230,n
2.589,1.224,3.909,p
5.987,6.491,9.437,n
4.813,0.803,1.755,n
1.547,3.203,9.586,p
6.181,0.006,2.476,p
2.774,3.224,7.549,p
3.802,1.372,5.668,n
9.342,7.641,4.785,n
3.644,2.974,6.443,p
5.074,0.858,7.896,p
7.285,7.315,0.016,n
2.711,0.969,8.679,p
1.147,4.933,1.055,n
6.087,6.779,5.307,n
3.547,3.943,2.585,p
5.044,1.938,9.922,p
1.990,9.971,7.011,n
0.203,0.798,0.931,p
0.821,3.507,4.398,n
6.040,4.733,6.409,n
4.035,7.094,8.324,n
0.855,2.568,8.314,p
9.579,5.351,6.548,n
3.185,2.210,0.406,p
1.114,6.577,3.435,p
1.586,4.989,2.158,p
1.568,5.883,9.689,p
9.083,8.665,0.307,n
4.591,2.315,0.744,p
7.672,3.650,6.032,n
6.584,8.675,8.811,n
0.364,3.308,2.953,p
2.005,8.128,9.135,n
5.897,2.926,7.963,n
6.439,3.940,8.467,n
2.417,0.351,0.362,p
6.416,5.304,4.885,n
3.346,2.767,4.876,p
4.910,5.679,8.646,n
6.629,8.993,1.730,n
1.038,4.102,5.693,p
3.729,2.496,3.528,p
3.764,2.585,4.120,p
4.077,8.844,6.714,n
7.557,4.417,6.194,n
4.030,1.864,9.601,p
3.614,9.361,2.498,n
2.758,3.100,3.741,p
1.422,5.299,4.159,p
3.437,9.408,3.147,n
3.198,0.629,5.566,p
7.481,3.786,9.564,n
2.054,3.583,8.702,p
3.887,2.280,5.655,p
5.724,7.967,8.254,n
3.381,2.014,8.619,p
2.158,3.778,5.537,p
1.203,0.034,6.636,p
3.838,3.329,7.922,p
8.391,8.578,2.966,n
2.151,4.000,1.054,p
4.890,6.702,6.347,n
6.131,5.700,6.831,n
7.530,6.167,8.385,n
8.314,5.765,2.933,n
6.607,6.441,2.829,n
9.701,7.116,1.017,n
0.568,0.456,1.168,p
8.825,9.327,6.157,n
1.277,4.123,0.415,p
5.681,1.615,8.580,p
1.890,5.043,4.790,p
1.680,4.838,5.721,p
9.335,4.199,6.294,n
6.863,1.628,0.283,p
1.712,7.514,3.749,n
2.529,3.241,1.128,p
3.575,1.693,6.683,p
0.040,2.872,7.759,p
1.877,6.580,8.172,n
4.730,0.710,3.211,p
2.367,1.587,8.518,p
1.932,5.984,1.257,p
5.793,0.187,9.957,p
2.814,4.588,1.081,p
7.539,9.029,2.007,n
9.961,0.574,6.526,n
1.047,0.705,2.225,p
5.738,1.595,0.986,p
5.613,0.144,1.578,p
8.269,5.861,0.320,n
4.595,1.370,4.937,p
5.750,0.094,1.796,p
6.944,3.280,1.981,n
6.606,8.167,6.335,n
0.541,2.679,3.227,p
2.024,5.746,1.762,p
1.902,2.160,2.663,p
8.612,3.386,1.718,p
3.178,4.456,2.146,p
5.586,2.152,2.206,p
3.085,3.540,7.441,p
3.959,3.802,9.597,p
7.491,5.159,0.651,n
0.219,2.717,0.243,p
5.204,0.221,0.997,p
2.801,7.080,5.338,n
9.883,6.806,1.135,n
6.076,0.563,8.331,p
9.125,2.356,9.204,p
3.097,4.814,8.007,p
6.951,2.611,0.189,p
2.956,4.294,9.399,p
4.581,9.099,3.378,n
0.311,2.609,5.743,n
2.808,3.846,4.469,p
1.180,4.927,5.680,p
4.334,8.633,3.561,n
9.079,7.776,3.213,n
4.893,6.344,3.801,n
4.154,0.617,0.411,p
3.378,1.574,2.982,p
7.581,0.922,7.539,n
4.984,0.557,2.587,p
0.622,1.075,5.881,p
3.045,6.745,6.120,n
7.275,6.152,4.664,n
8.560,1.464,6.024,n
3.797,8.046,5.251,n
9.581,9.779,9.085,n
3.987,0.703,3.127,p
7.200,5.952,6.447,n
2.753,1.137,5.059,p
9.742,8.727,4.899,p
0.253,6.992,3.645,p
0.232,1.174,7.241,p
4.840,2.570,2.853,p
0.510,5.515,8.403,p
4.349,4.723,7.893,n
0.778,6.299,7.260,p
8.277,9.540,6.325,n
0.712,3.967,6.004,n
4.472,6.476,4.814,n
2.162,6.588,4.383,n
3.726,9.910,2.042,n
2.264,5.336,3.354,p
4.250,3.369,7.065,n
5.485,9.125,9.764,n
4.188,2.835,8.682,p
0.930,3.555,0.160,p
4.624,0.589,6.601,p
9.783,6.086,3.806,n
5.413,9.393,0.797,n
0.207,6.105,7.850,p
8.295,3.794,9.660,n
9.304,9.234,1.119,p
5.442,4.509,1.419,n
4.602,2.364,3.499,p
4.307,2.194,8.982,p
4.486,2.223,3.843,p
9.714,0.321,3.703,n
2.883,1.162,9.487,p
4.201,9.012,4.331,n
0.619,0.778,8.205,p
4.059,2.802,3.347,p
0.310,1.315,0.688,p
2.908,6.250,4.541,n
3.229,8.378,6.405,p
0.636,4.938,5.222,n
6.636,5.608,6.612,n
3.927,7.663,5.262,n
4.129,0.906,6.671,p
3.239,6.513,1.205,n
6.456,1.460,6.452,p
9.644,6.307,7.577,n
0.708,7.996,2.776,n
8.426,6.353,0.040,n
3.758,2.563,0.996,p
3.702,5.216,1.023,n
1.968,5.053,0.739,p
1.100,3.030,9.351,p
2.635,4.084,3.203,p
9.379,9.040,2.323,p
6.250,1.242,7.722,p
0.497,2.552,4.498,p
9.870,8.814,6.507,n
5.026,2.281,1.064,p
3.925,3.300,4.140,p
8.973,8.253,8.192,p
2.299,2.919,3.743,p
2.881,5.660,9.442,n
6.125,9.101,9.157,n
5.843,5.492,1.363,p
1.908,7.801,2.428,n
1.671,8.993,2.034,p
7.415,9.793,9.915,n
3.488,2.874,8.592,p
3.805,1.588,1.649,n
0.577,3.010,6.096,p
3.627,5.796,6.442,n
9.493,0.086,1.247,n
2.956,0.655,4.309,n
0.182,5.656,1.717,n
4.591,8.988,2.404,p
3.300,5.560,9.141,n
2.053,4.795,6.157,p
1.220,6.776,3.533,p
6.019,0.548,2.900,p
9.941,8.827,0.975,n
0.365,4.092,8.370,p
3.026,8.344,2.034,n
0.952,2.328,3.944,p
4.603,0.110,7.433,p
3.227,5.289,9.462,n
9.044,2.790,1.546,p
0.923,2.677,5.375,p
6.093,9.421,2.372,n
2.933,5.700,8.530,p
3.924,1.027,1.152,p
7.559,8.411,4.627,n
4.670,1.839,1.590,p
8.381,3.177,0.296,n
2.367,5.154,6.948,p
0.101,2.333,2.906,n
5.159,7.732,6.244,n
1.498,5.663,8.405,p
1.927,5.256,5.260,p
1.192,0.001,1.875,p
2.041,1.617,8.842,p
0.755,7.075,6.002,p
4.115,0.114,2.103,n
9.897,0.891,2.920,p
8.539,2.258,2.280,p
1.729,8.366,5.149,n
4.430,4.253,2.920,p
3.925,9.949,8.943,n
5.362,0.025,7.911,p
0.546,3.854,9.180,p
3.905,2.680,4.234,p
2.891,1.206,6.115,n
4.246,9.459,7.939,n
6.842,0.003,3.471,p
0.702,4.831,1.173,n
8.322,5.682,0.162,p
5.514,9.673,2.492,n
4.791,4.613,6.437,p
6.009,5.049,3.486,n
7.405,6.989,3.711,p
7.765,2.204,6.720,n
2.510,0.399,6.605,p
7.117,8.550,4.482,n
1.129,1.006,7.636,p
3.116,3.590,8.743,p
7.531,4.416,0.371,n
9.919,5.706,2.584,n
1.204,6.191,6.743,p
6.299,8.017,0.756,n
7.967,8.330,9.252,n
4.004,1.150,0.034,p
0.703,2.509,5.339,p
0.358,1.286,0.344,p
3.079,1.881,8.546,p
4.884,9.029,5.018,n
8.348,9.761,8.185,n
0.938,3.263,2.262,p
4.688,0.210,8.987,p
3.330,8.680,5.687,n
6.491,0.181,1.304,p
3.564,9.460,6.817,n
8.833,9.842,8.763,p
1.505,1.634,7.605,p
4.265,5.609,2.290,n
2.438,9.713,1.786,n
7.847,6.608,1.988,n
2.099,4.131,6.604,p
4.219,2.643,2.475,p
0.383,7.615,3.576,p
5.612,3.645,6.621,p
6.670,9.370,5.667,n
0.152,4.318,8.774,p
2.726,8.144,0.987,n
1.380,9.645,8.918,n
2.574,4.377,0.163,p
6.212,1.620,4.662,p
5.904,2.738,2.924,n
2.446,6.787,5.415,n
5.695,8.792,8.126,n
2.975,1.804,2.126,p
1.228,1.162,8.085,p
4.438,1.575,6.768,p
1.614,4.288,5.419,p
5.877,8.248,4.422,n
1.525,2.868,3.518,p
9.159,3.983,4.094,n
2.394,1.941,0.807,p
1.190,0.828,1.840,p
5.038,2.166,2.254,p
9.572,9.115,3.161,n
8.108,4.504,6.912,p
5.577,1.587,1.407,p
2.695,6.645,3.781,n
0.588,5.014,1.656,p
3.726,2.574,5.920,p
8.299,6.105,7.861,n
7.758,9.594,6.175,n
5.461,2.248,2.766,p
4.388,8.264,9.012,n
1.384,1.399,1.954,p
0.434,2.697,5.042,p
8.934,9.707,2.819,n
3.353,6.776,2.930,n
7.336,7.491,4.127,n
0.524,3.339,4.623,p
9.286,2.596,8.924,n
5.156,5.212,8.827,n
9.123,3.469,8.078,n
6.523,7.099,7.455,n
4.970,4.194,6.310,n
3.053,5.031,2.133,n
7.379,2.075,8.717,n
8.521,3.286,1.100,n
9.672,3.999,8.808,n
8.343,9.735,4.385,n
1.000,3.817,6.809,n
0.845,2.000,7.379,p
0.412,3.573,4.315,p
0.879,8.875,3.663,n
8.611,8.886,0.021,n
2.754,6.845,3.564,n
0.369,9.204,9.924,n
9.132,1.682,2.969,n
1.435,4.358,5.101,p
1.538,4.391,8.494,p
7.310,9.431,6.347,n
8.246,5.740,8.512,n
2.453,4.186,9.021,p
7.343,7.380,3.562,n
2.275,0.992,1.703,p
9.429,6.784,4.730,n
5.469,4.421,2.989,n
6.039,0.718,6.723,p
8.364,5.248,2.193,n
4.388,0.648,6.130,p
4.410,6.054,0.710,n
7.566,3.029,6.077,n
1.798,2.499,3.854,p
1.844,3.781,6.422,p
3.726,5.041,6.909,n
1.455,5.977,5.279,p
1.866,4.304,7.568,p
6.809,6.387,3.845,n
1.250,5.147,7.438,p
0.371,2.595,0.294,p
3.179,1.833,6.845,n
8.216,4.981,1.091,n
1.383,3.338,4.961,p
2.716,5.275,1.749,p
1.009,9.376,3.167,n
0.403,1.330,1.840,p
4.009,2.834,9.649,p
2.759,3.884,4.780,n
3.926,1.943,9.483,p
0.989,1.935,3.531,p
1.003,0.187,2.214,p
2.839,1.790,5.410,n
5.635,3.792,1.820,n
2.127,8.119,8.802,n
4.852,9.838,6.512,n
3.294,1.925,0.682,p
2.073,5.306,0.954,p
3.472,2.833,2.576,p
4.497,8.738,7.358,n
3.328,0.091,6.611,p
2.469,9.546,7.973,n
5.585,3.488,2.113,n
0.324,8.084,8.980,n
3.167,4.067,4.069,p
5.281,7.923,8.250,n
0.547,0.881,5.010,p
3.691,0.342,7.214,p
8.993,2.964,3.471,n
7.429,8.173,5.607,n
8.889,7.801,2.126,p
7.366,3.163,3.665,n
3.741,7.658,8.366,n
4.974,2.481,6.729,p
0.118,4.038,9.041,n
9.429,6.326,9.051,n
1.736,7.192,8.937,n
2.681,1.908,3.601,p
8.269,6.610,2.770,n
2.991,3.228,9.803,p
0.436,2.268,8.979,p
8.293,4.899,4.687,n
2.584,3.846,7.448,p
9.044,7.931,4.442,n
5.375,2.564,1.831,n
1.706,4.406,2.854,p
2.857,1.140,8.373,p
1.068,4.229,0.326,p
5.633,3.376,8.876,n
8.778,2.114,0.122,n
3.001,9.013,0.108,n
0.044,1.295,2.696,p
6.629,4.591,9.637,n
8.956,2.361,5.581,n
8.034,8.824,9.789,n
5.754,7.027,8.705,n
3.382,2.916,0.347,p
5.696,9.931,1.007,n
4.013,9.395,0.111,n
3.656,2.148,0.609,p
0.659,8.448,5.557,p
6.233,0.438,7.872,p
8.023,4.773,1.395,n
8.132,2.653,1.565,n
0.532,4.423,6.549,p
9.193,3.719,2.954,n
6.483,3.166,9.844,n
3.717,3.327,7.381,p
5.588,1.716,8.774,p
5.567,0.243,4.997,p
9.957,1.518,9.923,n
5.078,4.502,9.153,n
4.225,2.810,5.588,p
6.452,1.816,4.996,n
9.210,3.011,1.934,n
0.796,9.701,9.882,n
3.519,7.823,4.879,n
7.981,6.627,5.458,n
0.880,8.223,3.596,n
7.519,4.750,6.346,n
7.403,2.255,3.039,n
6.294,8.823,5.868,n
6.135,6.379,3.623,n
7.866,6.639,2.795,n
6.365,2.255,3.600,n
5.033,4.618,3.012,n
1.460,3.290,2.957,p
4.985,0.364,2.467,p
5.897,8.964,8.877,n
4.299,2.192,9.931,p
1.630,4.680,4.666,p
0.081,0.968,4.632,p
1.536,4.486,5.163,n
2.011,1.965,8.281,p
4.942,1.303,6.344,p
7.878,1.162,2.773,n
3.985,9.538,6.068,n
3.488,8.989,5.502,n
3.253,0.352,4.067,p
9.027,9.037,3.207,n
0.134,0.530,8.623,p
5.466,1.837,3.564,p
8.811,4.727,2.579,n
6.185,0.043,0.323,p
4.098,3.612,3.434,p
1.994,6.704,1.362,n
8.480,2.383,7.695,p
9.157,5.772,3.757,n
8.127,1.635,5.977,n
4.770,9.182,5.619,n
7.545,0.293,7.688,p
6.237,1.125,2.037,p
2.297,2.128,4.578,p
1.067,2.424,5.127,p
1.759,0.519,2.505,p
3.329,4.410,3.721,p
2.195,1.878,5.498,p
1.416,0.826,3.081,p
2.028,2.463,3.308,p
5.096,3.552,7.656,n
6.618,1.718,9.929,n
8.555,4.403,5.015,n
3.826,5.904,6.114,n
7.129,5.251,3.723,n
4.323,7.723,9.709,n
0.124,6.176,9.398,p
1.792,3.130,7.089,p
9.987,7.181,2.003,n
1.525,6.375,9.085,p
7.845,1.477,6.864,n
5.845,3.347,3.355,n
0.692,4.913,4.945,p
3.459,4.431,5.521,p
6.606,1.031,9.834,n
9.557,4.351,7.775,n
5.717,2.678,1.760,p
6.599,1.730,5.365,p
8.316,8.851,8.667,n
4.636,5.384,4.743,n
0.879,6.031,0.320,p
8.764,2.670,3.659,n
0.209,7.659,9.779,p
6.200,8.120,0.817,n
7.103,0.714,4.434,p
4.190,1.411,7.082,p
2.277,1.346,1.580,p
6.868,5.053,8.801,n
7.805,0.007,2.612,p
7.508,0.498,4.555,n
7.573,2.282,6.524,n
4.763,6.927,3.882,n
4.441,3.501,1.347,p
4.918,1.257,7.787,p
4.179,8.642,6.112,n
5.642,7.144,9.411,n
3.157,7.338,6.087,n
0.889,5.166,5.336,p
9.290,5.831,2.101,n
5.207,1.404,1.723,p
9.876,5.509,1.567,n
4.186,5.228,7.366,n
2.874,0.940,4.192,n
6.804,5.016,2.992,n
2.909,4.187,5.708,n
4.012,6.278,1.501,n
8.241,0.467,0.170,n
0.493,3.862,8.630,p
7.793,3.262,2.574,n
2.394,5.422,1.729,p
1.871,0.235,7.102,p
3.812,0.734,0.675,p
0.904,1.356,1.588,p
3.785,0.721,9.510,p
2.696,3.099,9.380,p
7.341,1.396,6.719,n
9.611,4.606,5.994,n
7.929,3.548,6.037,p
3.821,6.508,3.373,n
8.479,9.380,8.905,n
2.475,4.621,4.425,n
5.582,2.298,3.674,p
4.365,6.887,3.330,n
9.365,9.698,0.818,n
5.852,5.954,1.749,n
3.391,2.525,0.796,p
2.581,1.325,6.289,p
6.669,6.284,7.983,n
8.882,2.260,1.758,n
6.116,2.833,1.633,n
8.925,7.185,8.808,n
1.506,2.558,2.690,n
4.393,7.981,4.125,n
1.217,3.966,2.927,p
0.504,6.938,8.523,p
5.700,6.377,8.921,n
6.346,1.107,4.828,p
1.636,6.044,9.372,p
5.349,1.182,7.508,p
2.810,9.180,8.877,n
4.362,3.065,4.531,n
1.478,4.475,4.353,p
8.964,5.125,7.965,n
6.800,7.703,1.999,n
0.294,6.125,4.901,p
0.984,4.820,3.604,p
3.035,7.286,2.098,n
9.313,8.634,1.510,n
3.157,5.749,1.920,n
6.894,2.861,6.236,n
7.135,9.408,6.432,n
5.487,7.030,7.268,n
5.156,8.169,0.005,n
1.278,2.988,7.527,p
7.632,1.810,4.788,n
8.885,0.697,0.815,n
6.190,7.393,4.465,n
4.009,0.352,3.936,p
3.093,5.970,9.179,n
1.492,3.868,1.722,p
0.790,2.119,8.939,p
7.478,4.161,7.976,n
3.488,3.492,3.829,n
3.090,4.198,4.220,p
3.088,9.145,8.192,p
9.614,7.954,1.682,n
0.257,5.203,7.027,p
7.474,4.306,8.785,n
7.930,0.966,3.643,n
6.258,0.740,3.636,p
7.716,8.834,0.479,n
1.468,0.808,5.676,p
0.943,1.848,3.174,p
2.380,5.590,9.515,p
0.523,6.600,2.470,p
4.092,4.201,8.825,n
1.004,6.763,0.046,n
5.638,8.672,2.854,n
4.121,1.514,9.721,p
6.310,3.448,6.561,n
4.326,1.272,5.125,p
1.493,3.565,6.329,p
4.292,1.527,9.442,p
9.234,8.134,6.903,n
1.212,3.730,9.362,p
0.414,9.670,1.909,n
5.555,2.471,6.649,n
2.119,4.745,9.309,p
5.264,8.043,5.147,n
0.454,9.710,5.605,n
9.786,6.899,6.981,n
8.957,7.176,1.028,n
3.978,3.568,7.213,p
7.817,6.801,4.756,n
2.389,4.499,8.520,p
2.067,0.486,5.060,p
1.895,2.148,2.753,p
3.199,3.537,2.031,p
2.168,0.027,2.323,n
4.015,7.705,5.774,n
4.161,1.842,8.839,p
2.633,7.657,0.111,n
2.976,2.601,4.488,p
2.450,4.431,3.631,p
7.567,1.297,1.353,p
1.026,2.757,2.659,p
4.698,0.053,9.881,p
4.695,1.356,0.353,p
5.108,3.986,0.205,n
8.519,6.171,3.110,n
4.692,0.637,1.661,p
6.964,4.722,3.605,n
0.300,9.731,5.360,n
4.739,2.225,8.595,p
6.734,3.382,2.081,n
1.659,1.064,5.143,p
6.219,8.749,4.565,n
7.310,3.976,8.524,n
0.995,7.571,1.397,n
2.683,1.570,0.871,p
2.063,6.654,6.054,n
3.559,2.359,0.630,p
3.580,5.265,0.261,n
0.209,3.389,5.774,p
7.919,0.902,8.244,p
4.379,0.358,7.866,p
3.097,0.414,6.802,p
4.379,3.452,7.195,p
3.005,2.974,2.615,p
8.863,9.929,4.976,n
0.962,3.737,6.484,p
1.072,2.166,8.063,p
3.164,0.904,3.172,p
0.979,9.503,8.125,n
6.169,0.380,5.410,p
1.345,7.676,4.563,n
6.413,4.878,0.684,p
1.928,7.160,2.565,p
8.594,7.532,9.862,p
3.806,0.543,6.151,n
1.963,7.851,2.822,n
8.753,4.455,9.815,n
6.151,6.069,8.292,n
7.640,7.851,1.641,n
0.477,7.618,1.941,n
7.248,6.131,0.915,n
7.618,8.309,4.238,n
2.468,6.055,2.551,n
3.831,4.148,4.903,p
3.589,6.406,7.503,n
0.124,7.599,0.589,p
1.543,6.102,5.792,n
6.091,7.944,4.747,n
5.166,7.677,2.342,n
5.246,7.590,6.959,n
0.915,1.353,3.922,p
4.119,1.837,2.425,p
5.556,4.727,0.056,n
0.093,1.341,7.440,p
0.006,7.270,8.378,p
0.167,6.413,3.573,p
7.204,2.072,8.996,n
3.206,4.035,3.672,p
5.441,8.423,5.941,n
5.492,1.867,4.179,p
3.470,2.698,6.502,n
5.134,9.169,9.306,n
4.828,8.683,9.463,n
7.313,4.143,8.660,n
0.209,8.165,1.609,n
5.965,0.206,0.980,p
1.103,0.570,2.111,n
4.314,0.020,9.184,p
9.853,8.269,1.170,n
1.286,9.444,2.640,n
3.857,3.920,7.028,p
2.905,8.278,6.870,n
9.463,9.245,6.759,n
0.361,5.681,1.674,p
1.731,3.259,2.776,p
1.626,1.926,1.842,p
0.188,7.431,9.190,p
6.044,6.479,6.155,n
8.220,6.690,6.135,p
5.944,4.344,4.291,n
8.256,3.359,3.111,n
0.150,8.876,1.297,n
5.913,0.974,2.466,p
3.629,9.684,5.597,n
1.897,5.341,5.454,p
5.597,2.141,7.517,p
0.519,5.961,1.043,n
7.464,5.683,5.860,n
3.684,2.932,1.097,p
1.750,0.423,3.823,p
5.912,6.590,5.450,n
8.927,2.700,6.582,n
0.373,2.682,6.985,p
0.302,7.540,3.021,p
6.920,2.261,1.273,n
3.325,0.637,1.876,n
0.534,0.594,1.990,n
9.404,7.040,6.904,n
3.347,1.557,2.436,p
2.234,7.530,3.507,n
9.512,1.373,2.189,n
7.427,4.962,6.258,n
2.105,6.488,4.803,n
6.243,1.226,3.912,p
1.860,2.613,5.575,p
5.624,3.212,0.162,n
2.720,3.247,2.426,p
5.687,2.015,3.784,p
4.154,8.182,7.507,n
4.145,1.901,6.827,p
4.797,7.400,5.301,n
8.851,5.960,8.486,n
0.860,0.116,4.175,n
7.019,3.689,9.100,n
9.458,7.711,6.011,n
3.448,4.999,1.189,n
0.562,8.717,4.919,n
5.597,1.920,9.565,p
5.558,0.527,5.060,p
2.495,3.348,2.547,p
6.588,0.603,4.366,p
9.062,3.646,2.811,n
1.588,7.699,3.053,n
5.020,1.041,0.203,p
4.874,2.229,1.888,p
3.996,0.599,6.466,p
3.124,7.177,1.949,n
8.434,2.341,1.186,p
1.107,5.222,1.674,p
5.911,6.315,4.531,p
4.829,9.817,4.395,n
3.642,2.334,5.654,n
5.690,2.249,3.810,p
2.262,1.344,7.633,p
9.254,9.966,3.547,n
1.770,3.467,0.465,p
2.057,7.388,3.622,n
2.695,0.630,7.494,p
0.649,8.184,7.504,n
2.878,1.471,5.502,p
0.425,8.296,6.065,p
1.115,3.693,9.701,p
9.912,6.570,4.142,n
7.838,1.444,1.330,n
5.378,1.768,4.310,p
9.978,0.715,9.113,n
9.065,3.518,3.973,n
1.900,3.363,1.319,p
0.240,7.421,6.351,p
8.365,4.253,0.760,n
8.861,6.864,0.332,n
8.655,5.380,3.007,n
1.789,3.977,1.047,p
3.035,4.193,1.993,p
4.863,9.305,7.527,n
8.606,3.549,3.549,n
3.967,1.619,6.428,p
3.699,1.796,7.056,p
2.450,9.207,2.494,n
4.921,8.788,9.131,n
4.163,4.757,1.966,n
0.932,1.105,2.699,p
0.707,6.527,1.523,n
5.263,1.339,2.378,p
5.116,2.535,5.807,p
0.189,1.657,5.812,p
6.299,1.471,4.963,p
3.677,3.105,7.771,p
9.440,8.636,8.104,n
6.896,8.885,8.466,p
2.590,2.338,5.579,p
8.253,9.460,3.670,n
8.192,3.741,4.116,n
0.195,0.659,9.327,n
8.674,0.681,9.930,n
5.473,3.437,5.011,n
7.443,7.624,2.523,n
9.480,6.859,9.929,n
3.753,2.535,0.912,p
5.701,0.611,7.565,p
4.043,5.892,6.834,n
2.799,1.865,8.138,p
8.236,8.524,2.241,n
6.160,0.802,0.227,p
5.469,3.253,2.856,n
0.839,9.151,0.614,n
3.677,4.288,7.082,p
1.708,8.743,6.910,n
5.002,2.906,1.632,p
9.582,9.817,0.530,n
1.312,4.775,2.674,p
0.280,3.161,0.526,p
8.133,6.704,7.571,n
2.946,0.267,5.008,p
0.155,4.867,8.759,p
5.935,0.892,2.540,p
8.283,0.231,5.697,n
9.539,8.047,2.923,n
1.465,0.777,3.002,p
7.083,2.627,2.897,n
3.613,0.100,4.401,p
2.986,8.336,8.128,n
0.187,2.231,5.944,p
3.435,0.516,1.703,p
7.013,8.451,2.993,n
4.172,0.516,8.549,p
1.536,8.192,5.742,n
5.297,2.681,7.985,n
0.437,4.018,6.623,n
3.135,2.653,6.385,p
2.422,3.167,0.025,p
0.142,9.364,3.572,n
8.378,5.423,4.397,n
5.549,4.988,0.055,n
7.852,6.724,6.382,n
6.721,0.575,6.351,p
1.751,5.255,5.970,p
